msno,song_id,source_system_tab,source_screen_name,source_type,target
E6H7r/GBhb896F8E6Gf0J9/YPWqviM/5ZeJcfqHdvs8=,K2WZYlc0LjDw1wRUcu2mIDmkJb9rrq1DT1GV4znnng4=,explore,Explore,online-playlist,0
3trlxwccs3sSauCVJemM4L4K5rJQCY/maNYWSJhU7d0=,I5gUfDTTgk2SmvWAqudg5wPBmMsGF9Twy6hZhaPOSO8=,discover,Album more,album,1
+J27lym7IoBlPYBz5wN7gtTNU28eVeWtaNAKagNeyLo=,hdVJRPXeUwoWLaP2w8v2n6bTV2Pa4JWlyEDFUYFXGbA=,discover,Radio,radio,0
0DIfDud9du45AXmJiMxKag055gZgrUoWNHRrbeKDMMk=,G8ItzNhbPs1g0X+IoMtYz0jaIEOqNyRJV1Ld6api4KA=,search,Artist more,top-hits-for-artist,0
d2ozmaByXWlasE/lD+Sje6ygJurRJPU6MpeZZRs5ugc=,yciKx3VagNk6RuCqe0KbTbwl+cWXKVYWAeI8UFe9Dfw=,my library,Local playlist more,local-playlist,0
9Lvvq4T/Mt8NFO56dGeSf6uX44q511IC3kDIJ/gZKQs=,0YsYZeeZ+ys0qG4r8Kmw+E6vNO9bvKugNjAQlUsaQQ4=,discover,Online playlist more,online-playlist,0
E5fTCrv3i15NSwPg/1e9GMan6rpWRt6GqAEjMeUQ2KY=,jpq9yBIzCyyWbLcrGFWHYyXpFZ8N4b9FgKC4qFj04gk=,search,Artist more,top-hits-for-artist,0
Tb+3PUZuvRJXVsJGfsO/Wu6DW6rA8PyIbm9n8ntCus0=,VZ8apQj129cpHSHwEkVHCQOWf6UxypDyHJdG8qsvMkY=,listen with,Others profile more,listen-with,0
ngEpKi+gjJG5E4ZGqQV2MQQRqdNBT/gasj4G8L7mzgI=,UXK+xHZe1REiVRlOMS5gvqeUY+kLbVyiEdJRTLYoZkk=,discover,Discover Chart,online-playlist,1
IM/OMgAaC2G2f/Fg6L9OH2ftvvCH00QwQtovsEf91PE=,8qWeDv6RTv+hYJxW94e7n6HBzHPGPEZW9FuGhj6pPhQ=,my library,Local playlist more,local-playlist,1
Yh9eCUg016dQ/Fbgh3sKMTbNCPV4y8LyBrYI/qD+hqg=,4XX1ENSKN2Jsyx3SD/zohCMJB3h3kFjEQ7B94Kq2Km4=,listen with,Others profile more,listen-with,0
AQgb8/6o0bdP1JjW3wBCO2pG2YGZ/sOxXeNanh8Ydfc=,Ae6VVk+AkzSOYYcR9tjOqUZJHRUNDa2xtUFK+OuhZFk=,my library,Local playlist more,local-playlist,1
b4ApVHTu/f/mwM1ZGV+LpaOj5GcvMvyDKA1eU1LjUa0=,kNjhNUkKoEMJWTJIjmrpr96+SFCokBq/hn39J/kONy8=,my library,,local-library,1
tc4eyB39pCQ7E49mdwk89lQvPWrbrMw/Lhkz9ybX+3c=,RGsfiUTATznykWz1UALsRH4nCU6awZ6RwkTg64YhjaQ=,my library,Local playlist more,local-library,1
KvK9dZdwpEvfKhOae7pJIEjxC5BBN6fjsCUYyjhN6bM=,4MisMKfKs26kWvzPwqJMnqqoeNfOlsfiiFswvWIQOUI=,my library,Local playlist more,local-library,1
RcKU4kXS97bpCD6Am93IsLqA13QYtq22EDbQtuoWWsc=,tvWvoF028rEn7J4s0oCedEYMvoSN0ac7v1HiNQuMa9E=,my library,Local playlist more,local-library,0
SIkJtZ/oYjk+LMyzAf2GEFMwnUvvxpy03JzuObWqxrk=,9zVQUtq/Uzlxk3X7BwI28CSY7FomzpmtsRc8f2bRyJE=,discover,,online-playlist,1
q4HSCEx9oNwFmaCr/qLDaBzuAGA4KZKHMo7LYETHlFg=,r0/VXxH+lx040qOQWtfQB7MhWgpXtil6v812wkN5Yes=,search,Album more,album,0
NtDEtBHSZvzPxLrBtnjYpw9JmYq07LoacrXELy3bYIg=,TeoSFMSq0hJNa8wFJNp50JRsxRXWo4prMnu5IHq6FOo=,my library,Online playlist more,online-playlist,0
D7qTwIeK391cjQBZY8Xp6shG+6JziyZJU8Kz3eUfXnk=,Yy5erSsLIFhe9oeqcY+cTpuh74iagbMaNMtrKSod77A=,my library,Local playlist more,local-playlist,1
Hx/xrHSCYeD6hDAehBrJn2y7Xfzn50CsYnKLHn7au5A=,x0AQuGp6SHvaD/fLkk+6JzAp6zOUgd30Tx4oL3YBz5Y=,discover,Online playlist more,online-playlist,0
JXTJdlZ/NVavxwaZ9NyJMOP9pBS9ZiHfdh7jVlUvXks=,66NCw1qHAROy0PiUC1tPNmGYqRvBSfvGUsO+46BooDc=,my library,Local playlist more,local-library,1
C6eHPFEYDEXm8pyKFpw67sxElFSSMLZ9iIprfcs2OKI=,0ZWpLmQwdHsJJ1SvCNGF8Era9PhNgQQ0Wo72rMsVJyI=,my library,Local playlist more,local-library,1
ny6G+VcfSDFNAE+t/NU0dZtZ2Cf1tUxF15ekYUuw+aM=,fWtBf0GSJnwaWiNisVGnnZjFAT8vmZ8n1SB7FAIlmOQ=,my library,Local playlist more,local-library,1
DRzHcq/z3LayO1vZix6l/yEMrsMHf3xjCp5IUWv1uYg=,gxI80ciKTxn7Jc6gd4li40Gy91GPDmrICPQZLhXJ6is=,my library,Local playlist more,local-library,1
MB6t8i5PVYcMo3AdQ9jKp7w618Va9wUVXfvKzKNkyHU=,EG8/csetAmqZsCdm4Fn4OvHhl+EW6Vua6GFP6IBNLzM=,my library,Local playlist more,local-playlist,1
TOpUaI58zrtMwR1EE5vpeDZrhc2IkBeeuXgPENecAW4=,UY93nUb/j9W5tt53uvMJtf0MZWtnLoc1XwuuBHV00Nk=,my library,Local playlist more,local-playlist,1
3VgrLJqRTxVKMZ10m1+xSB3bYt1tWtGZP/cCKw/bgx0=,+CZbszPuaT3TvbdKSHedMX2m4JiCp6mXgQzGp4m1GIc=,my library,Local playlist more,local-library,1
OVRf21JNQthtWpYjHuKrYPKiOL0HO75WBWll04zgunw=,GFWjz4apE8zMiXe6wc0qCjr+DbK9BFkwo/rr+FsNm+g=,my library,Local playlist more,local-library,1
0eQZY/YLb+YGy3XCo6Q1PP1wQGO7wNuBI8mDGS7/NqQ=,7DwSGSZ1WHHIguPzkNzDMkLBwMYmNoojiBf9PK7y73c=,discover,Album more,album,1
fwfJ3L87nPvviVlFTnIDewBeGAJSUjWxTMFxInbReFI=,6Lfol6Yxt6+m4xGT2bFg1gy6kzDsXKPOSC3XID2CNhY=,radio,Radio,radio,1
pyAOUZx1dLGfBMagmJlMfw5N349GlCMayO7gc66hKZ8=,opNcvSgWCjrU01zvf4EbnvGwfw0typbL0C2bQvqqpME=,my library,Local playlist more,local-library,1
lSFAnhEuWEVQd1+jhcLFBVAsPCqOuCm64xFDvwIckIk=,SHV52/0W8kZcf3uJZF9+ZP3S5vu2RO4WNGhZ8qQHulU=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,BNExuJCD7PkhYzN+J3SfeBce2EO3wu0ODmHh4UKlUaw=,my library,Local playlist more,local-library,1
XXRRZfqddww1CIXFHdWKAq3KcCSoCs5LMwGgiRWH7uk=,dBblcCblxZ/fqu94pTStU055+hRvF2oiyDEq0qHIfiA=,discover,Online playlist more,online-playlist,0
FnNP1yrSvV9bSxxmccXu3PSarO2wFqhOWByD89kwmvQ=,9kvPtsVoRFyh96q8Sk+UiMAPPTaeVvwUAjAUXgpj9NM=,my library,Local playlist more,local-library,1
CtN/QbY6FZ2UFEelg+qZCT9uhjsYHyfyex0n4q7zM4k=,4QQWMVMLbjGtnUXYCX+P2n39sj9nqHMFvWK8jsfCoG0=,discover,Discover Feature,online-playlist,0
6bAYYPFkAfJ6i0lsACL9Gb5eqXgHQik9G+XURNxuCrw=,w9cvVQH+tA6Laz4Ffj1ZejyoLdzysOn/iUMiSRJriK4=,my library,Local playlist more,local-library,0
8WWgqGQDNwpfIvWz6WcEShvPx2qnCLzM1ISqDfxTUR0=,B2jGIdcFp/C/jeFaJdOwrw72q0kEetFFo+fReLkd6o0=,discover,Online playlist more,online-playlist,0
zEyPD1oKVtFUi0IqpNPU1CXOV2McqpuavyQW+Dk4AYg=,yPA+sQt5tJ3NgR6/L9BefmNpA2152zQQ+/Kvtt3iSUs=,my library,Local playlist more,local-library,1
2+T8pswRgDmvZ6B4esKi3lWZyT4xqeVKmv19J0/y51w=,I/rT0VfSe4iaJFbLs/9IpFw4t/XYYybsTGzsF3ryzRo=,radio,Radio,radio,0
pAXOrpsLemoXJWs5sr4tbU1e0eWtJcgAUKA6/UWVP5Y=,yYRwfm3UwvPuifEC0xReCr/oGRCGoySQcg+J7ZBsAv0=,search,Search,song,0
i0Xri+ogZ2dCeDlVtqcNpHFHgT2Jx1zpv7B2cWZIQqA=,myl4I722vr9DxY82NRMwcStie+bSwN+s8MnkzB3TL5M=,my library,Local playlist more,local-playlist,1
pTQ05XKkbOllhCdrebcCaTsvY8ddPHG0Xb8NU/k4DKE=,AyU+NHMfkl3i4KQlaVcu2Y5w4JS+yMgNapvCrDuQtmY=,discover,Online playlist more,online-playlist,0
8ObZ/AgRUoSDPNFXyJI+0ZFiiIbIkF071v3pblsq15Y=,gAjg4XhYEnrLk/N0wi64e3eugsMuJvJRVsZTCB3+TJg=,my library,Search,online-playlist,1
6T0tYCpbv5YtNK8HcqVPAtliUCpJP8W30HYiORM3NGw=,UXK+xHZe1REiVRlOMS5gvqeUY+kLbVyiEdJRTLYoZkk=,explore,Explore,online-playlist,1
Q2oM7+rHtVraAcH1eFJFp4A/RKAiE4klp0Soc4G/S3U=,sKnMdVUbbyrSt9HfJo5h36zldxZ+DyX3pk8yxxBAB2A=,my library,Local playlist more,local-library,1
slgvY7VWzAdD4giqrdanUPoC9bo6P6ThCjx+YDP2huc=,ys+EL8Sok4HC4i7sDY0+slDNGVZ8+uOQi6TQ6g8VSF4=,my library,Local playlist more,local-library,1
fwF5m5TVDeFB0HMdE3gUxxflp5tGDt7losOupprhJN4=,U+EvcSNoj2Emcvlgr5WbnoItN9OcMLvTciygC2zJcwU=,my library,Local playlist more,local-playlist,1
gRSkoaAel3b8vgfprwpkpj8WzARILwuzDwZA94LmUhI=,/tVtiddZAKUuH1epHKWvyF2tNYTOjZ1WVykf9byB83s=,my library,Local playlist more,local-library,0
I/PGCksQWF9m66lDJWU483TdkW15BKGhvHZmaBqZOlw=,Ru7n8Xw2s8LGDsgDhyzWqCWQRWQW9KNPY9qMOFAf5x0=,my library,Local playlist more,local-playlist,1
qs5DjjNx1PbcBJc/5XZBZsa7AfS5w2bbZ8rvFuhZOCs=,cuSvshXsy/HId1utcOeuQM8+Ha8Zp05Vy+TDitrEVmo=,my library,Local playlist more,local-library,0
Y6juQy6NfGn1mjhT6OJ+yvAHAUZRQRjSeAyv7CcMTck=,uy9RLraN3QUkGFzVA9IT80jkHqxmxdSezlQhOdjOJPE=,radio,Radio,radio,0
gWQiXCwuzSIBifu32AhA/S3rPMbO9TUUz3wanrFnqc0=,Amm+8T5CPM70yXJscYwqykMIzAZ/mbk1fdweriY3iws=,my library,Local playlist more,local-playlist,1
bPQGH8qM7YKy69nKnXGW8TTG7fCM7P7wImAoiPg9+rQ=,Y8yt9TkARwpUJDe/9KJnyjJvwZ87TCzuavMquCpruAU=,discover,Discover Feature,online-playlist,0
rEwrksYcvstr07pZbObL01nwrn0+/T2zFtX6XDDwZl8=,K5OaWSP8oeONsoI+EhoL1BRTsyUV1xLdMuquXdycD2o=,my library,Local playlist more,local-playlist,0
4t+94gohzf8WsNU/qY9yE0+JrWdLQ8trVyQzpbN1iCQ=,x0eCiEd9uifD2oJPtm2SJtSVn/VTnWDsXN86asACnNk=,my library,Local playlist more,local-library,1
W5H8Z+Jw0pdupmaRY360AldU5YTUcBbMzgnDGA+QjOk=,ZspPLVW5PYTF+mrM84EiF3n6o+fwnbyjioO0EiYm5no=,search,Artist more,top-hits-for-artist,1
Yf63YEbiBMmdhgLqYQ9quMiu9KW6A5lkcmwfkZRtBVs=,ziLPo+MZfcx0o5oQStH8+yAW1uDOfgEgg/peB31ZRvU=,my library,Local playlist more,local-playlist,1
19ovx09iXk9PK4/hZHp0UCOTX8L/UVDfxTo12Ta0zz4=,F6+saj5TyFAPP+SM5Z/1BqI9gEUaj8riVS4PRf98bu8=,discover,Online playlist more,online-playlist,1
qwSo+HqXWLrae8BUR7y/a2uwowKyQ3gKkLJBilGyEYU=,iHP7cU3meQzKDf0Km97nXLGaYJEcsIKwmRFut2P7LBg=,my library,Local playlist more,local-library,1
lkJSv2uZYgjUD6bSVXdQy9D7pv7v3sz0xnsEbUHb+WU=,nOJBxDR+batXSMvognK8eF6Q6W6tH5jAwP1xXTih7LE=,listen with,Others profile more,listen-with,0
XHJRZV5Xgcub4dNGuzRj5tVfDD1iwrtoXmdQOWtlc3U=,y78heDthzOSv+nPueLarXS7wxSxP3bTzec/zCQgFzko=,my library,Local playlist more,local-library,1
2SNnU/Rs8CPl69tqd+1oGhdgGa5Km03b3I6d7ZSh4mQ=,aoDaYWsP6cuXIhvpS3yG9n9FpYBWmlUq0Ez55fyhnaM=,discover,Online playlist more,song-based-playlist,0
dfWlL5puYkSQm/mWFuxpg05qBTVq3dUsH2L1O64+HY0=,EDzH71cGTxU0PdJVMunW5VPiYKDdmHQWxGGluY2mmbE=,my library,Local playlist more,local-library,1
u3l0bBAvw/rxuFtmjnFJ4DUL3tFHns9BmcNs7XGKSB4=,T86YHdD4C9JSc274b1IlMkLuNdz4BQRB50fWWE7hx9g=,discover,Online playlist more,online-playlist,1
JogxqkeoIuqqfZHbFXVJlNBqXqZrct2myBNs3XIOMRw=,yciKx3VagNk6RuCqe0KbTbwl+cWXKVYWAeI8UFe9Dfw=,my library,Local playlist more,local-library,1
dh9DZ+d4UAOLmk/wRTRPktsKPfTo4R8vkAxIoOm66jA=,lX0e7WYqfnLjgVGyao+0wcqfXAeuSN/oDc+A9Jzim/o=,my library,Local playlist more,local-library,1
9HFGiD57W4YpvWxQcjmTBzRTXfzrgktakvkN6ARa1VA=,pZtuAM4++nP3JuxADQG+6In/kU5qrbShlwmGL4l96Lc=,search,Album more,album,0
f11rjW/L8gsayynHWvRdCh6KLSJyKLEgacu4ZJrZ6yQ=,lDFloOBlnC8HlXI2fn+qC5kyvOP4yJUNYWTqyHvsPXg=,radio,Radio,radio,0
P+Sxa9gtP8P8IQcpPGbwWmEFdrF16hTrtfXyfa5aGoI=,8Wx3wjJCN6C9VEGXKRuAIY3MEs+CTXpgU7gWQ8gnwAw=,my library,Local playlist more,local-library,0
dcO8NqV2xl0FP2yAqva/xbFusDXWZ9i7p9LxCqRogJs=,AWdlPQAsGZ6n2yPbg43Dd0cFRRCwDfhqyYz8Pc5rZSs=,discover,Online playlist more,online-playlist,0
HgXtK+oag0tyoUGnON8UkUv+K+TSzUpPSV63uxJ1rmU=,nO6o2gW+V7ZamFfzdbbchzESnOE3vFOTZkCvYd7eJd0=,search,Online playlist more,online-playlist,1
bEJvXhD1XWK8qi0Lhydk9nt30hOTCkxG0a70s9ZeCEk=,dK+JqcoMTw/pl8kaitp+m8Q1QV9o2nvTqIyXWXsZuXw=,my library,Local playlist more,local-playlist,1
hmZV65BGo5iS4kuhIMRIbyMKlZ7Kr/bV0X5ADHx05S0=,ej4LoXvMXz6YsjAZuZcLd5tX+9Z7LW3v5Z72jeibG/U=,discover,Online playlist more,song-based-playlist,1
FBn5lX1m8BNAFevy7oiAe8JBxi20akyXBW7zG0MBVbQ=,GoMvI8LmBiebm0TTsuct0H7bd8ih047sWc4+7t+6H5Y=,my library,Local playlist more,local-library,0
eTuDxlwU+bzG5onQLoUVmFFPDrFQ14pDuZvEaghNNfo=,IV8kTOBKcUoO4fINEi+VTYzr7TdyM/kin+gapgzygco=,my library,Local playlist more,local-playlist,1
dPcOnStyeGxZfFWOZB3Tns7gA56Cws3nZ76cjthqNIk=,0xOJ66dteW/mEtEcSNSgo+1iBG8uxw3jsSTklV2XVO4=,my library,Local playlist more,album,0
ul7qXsj4qcu8muFmi1LebEAnos5ys3dIaX8peqq0zM0=,Au4Yr1rKo2uYW+o3MiXGEMTQdvHYfXjiCSv3MFd8j1Y=,radio,Radio,radio,1
sR5JTGUiQ2nmvV9/YwGRls8Ow/mm05wQ6kozPGtiSDc=,Dd/NCjDtk1toNFqeraOfDQQeFY7rB4JZUv8S4+M2kQ8=,my library,Local playlist more,local-library,1
0EBt7tHOTwhyqNThwQGn6nopA/lV9AhQ7S9VSYDXPBQ=,fy5umrS/1PqxLcGVZrA2TS2s7rbRaaZGILmC2Ns0eu4=,my library,Album more,album,1
0+8PTSUT0reGfNCgRfXfOnM13qk4F1IJzqKSEBnGrJs=,iDouafprMG+fGw2wf6+xr75BURAjiDXFvqwwHNgIiAw=,my library,Local playlist more,local-playlist,0
lMa8KU5NbtQQyL0aD8CWV0aNbiK743YHAqoHhY93+F4=,jRzcNOC0WGSfwQmr9ZP5mxiPYxAdkGrPFGc0GvS1dOs=,discover,Discover Chart,online-playlist,1
h1hlbFVmrOBIpl/rbEZgMx2GHOIWgcp1DuQU1ek29qw=,tB7WW8fbj7VdrPYInjSGBfslYr2DKNIeeFKQsqqMZvc=,discover,Online playlist more,online-playlist,1
OHw2qQArWtGlk/gthkEt8WmDnx/1SxLgeqXisMzhHyM=,XxAgdNc1v/PcSWmpltXDSUGH/2t+b9p//UKQtXpmcaM=,my library,Local playlist more,local-playlist,1
aP+yE3J9KaTsYTTHiMA5AeM+iLPmuYyvgSMcctB40Tk=,FynUyq0+drmIARmK1JZ/qcjNZ7DKkqTY6/0O0lTzNUI=,my library,Local playlist more,local-library,0
zA+254utdWpJg9T/zW/85Yx9QbIb6u1A1AcxRGugcz8=,tFUndXzBtNhRyVCS5oHshdqWfLPybo4c6k7Lsalpw28=,my library,Online playlist more,online-playlist,1
4Uqr9ma3ccAuctLg2TbS/u7cz6jEEsBfeC4F4A7+9+k=,Denp3a5/kq8/dTH48/0/HkLKQBSw5ev7PbTWpn36EKM=,my library,Local playlist more,local-library,1
EBu0GeI00mjHvCYhwokTc8JoNLIp3g9UBjvNw6DVfWI=,x84hZwbeT0y6hol7dFhbKD60xhnTfaIo9ooWFGBMOE4=,search,Search,song,1
yfMFWtza4SYxu5QtObXeCP7UsNE0Rm+hwPeRkWJI/IA=,At7ayZb8zrkdvXw+EBt7z5e4IZRe0JhfOC8HqzzA0sg=,my library,Local playlist more,local-library,1
bkmTit6hLaURuxUWKCdL+7h/eqi2zWgFagCUtuMu3T4=,Ce9Dca0F/C+l4qEkCpb0oioFN4Q0HXkag3VJnvaPjL4=,discover,Discover Feature,song-based-playlist,1
LsKsjeW8j1CdRSvokOK4maZsiErRaZhnR2r4+jQcn5A=,ka79GN7ubITKdmHhwrz4Qrv+/Wm4wDWG29Uia0hYD98=,search,Album more,album,0
t7GaAu9ZEhnO51yELB70lefbq/w+BVZcFimdDyCgTPI=,is51cBrUnSbVq62rwoEs6yEhbeeelVX77tUHDLSxWSU=,my library,Local playlist more,album,0
e0ZEjpwJLZyenn6M9i86Pu0ikpIOMWPaL8LnzstCz90=,BwM3Kjv6+uQB2NHcIkCsa1NZzYTg8Cc20aXFb4Ag4g4=,my library,Local playlist more,local-library,1
OmI9/pU+7o/toUpiJsvd96Z4TUoTgjQEvF8hHUi4NwY=,jh1O3RF/bezAfegdPtBIsqakiQm9FjtBTcj8ZlkZoNg=,my library,Local playlist more,local-playlist,1
a89sofbsaFkpzn8/P10elgzbXDQokPTlsKc1uqi7Zco=,RIwKEaQZnruoXLtImI+EV5/ep4jy+SprCU8eI7hBcgQ=,radio,Radio,radio,0
pi+cpDKsAi8XIqjhUitYHDFI0EGIsahYe7zHGNpMivI=,reXuGcEWDDCnL0K3Th//3DFG4S1ACSpJMzA+CFipo1g=,discover,Online playlist more,online-playlist,1
MIpK2z2wxSNhS0ZoLXCaLan51r9Nzkop+YL008K1II4=,EL5DbsSvhAFtMBBoOjs4aipOjC3Xj4syX/l/wlK+kdM=,discover,Online playlist more,online-playlist,1
yynxYxm1YGrNxjbwUCyeMYGqIuUEzouEpvnweQX6JVI=,C5WXXxhTCLycfYikLSdoerRwq4KgO4LRoae5L4909gY=,discover,Discover Feature,song-based-playlist,0
QTku1K0EE+DvVdWok2LDlF6E/phvijp0UqSbuXhT9ac=,Soyz8RN8tS4nr8gRrh7OflWLMhNHane0fDDqCIgww4c=,radio,Radio,radio,0
PCHfbQ2xj06VYPrbqwWZGm5AW3JloNHQGX95trDMSpc=,0u5diiI/25AqwBAAfmwWKBfTLkS2+NHaYcROpdptSwA=,my library,Album more,album,1
riolLlVZU4qDZkOjd8Gj5rTHsZ6bxwAGTgMEbRepXnI=,iIrG6fhYlgG8aryIA0dszX0SIfDoeU1hgI97Sk+WvqU=,radio,Radio,radio,1
Y6juQy6NfGn1mjhT6OJ+yvAHAUZRQRjSeAyv7CcMTck=,qbGIoMhya9WtlK19fiid+oVTpPKPmgtV7FEtlwd2Ip4=,listen with,Others profile more,listen-with,0
0dhVXeJDrw1k7lL4IywNwEaAqYJokiiwRw4yViE2cEM=,ZAP7MOCi8yhOLBR238lckfaf7J1wm6JU2a18pgbiD/0=,radio,Radio,radio,0
D1XRLcet2VmsDPUnGMEvCdb8vKdTxCDtzSG3YvqE62E=,Q2hng/WDLER6arazGCZ28bI2D6HpML3bWfdWNkCWkmk=,discover,,song-based-playlist,1
jnNWelx1kVHiFK9N5ba2cyrQNQQ8ZzulOkHFDL2s0lU=,GAXe5pZEvlmhTlmYNZN15vXOge/9zflFJvVn/ov98i4=,discover,Online playlist more,online-playlist,0
liQlBFoxYy5vIvPO9UGdE0XSN3tEhjAMmFay65FtvGs=,hcUozU4hsPwPXy0MrZDTGDjwc5ofXFhGC9ez6oNotq8=,my library,Local playlist more,local-playlist,1
YoCbzSExP5FyRL4nuMpNr37xskUinlNAxhXwuagLmNw=,pHaz1pjrzfa+p9u7Ga2ngsEhHUyUgT1Npouo+nP6e8s=,discover,Discover Feature,online-playlist,0
+ITE/EbRflTSldUjM5gJamQqNZ+Df2LOZ7AnZLt51os=,Q8sGWGFurYqqyEC7/TeZG5MhT9wAux5unfH6ii5f45w=,search,Artist more,top-hits-for-artist,1
X2IHZi4YQiODPl32pbPHbStFkDzSev+WF+Y+1djBqKw=,MzH9EAQve4Jy63AwqLNdriXrzBAYAgsydidxN9uYbgE=,my library,My library,local-playlist,1
2jkhVK5asjUuKImH0im6AaEDD5z8sJDBthBmp36jJP4=,q+OxyXbHNfXmHsYjv6ORLDRAAfEDM6yF+NxURX2cSRM=,search,Artist more,top-hits-for-artist,1
MUg6aZrQoJedQHGFTAN3mk04N4CCmF2YUvw7EK5nCg8=,LkY5yVtavai/WhQo3wjdpkO6HPQhNnCCRrrNE0/4//A=,discover,Online playlist more,online-playlist,1
SI42GJqwAHqDeRLvd02u5q7tgA6E631RCa6MoHEKuCI=,EL5DbsSvhAFtMBBoOjs4aipOjC3Xj4syX/l/wlK+kdM=,discover,Online playlist more,online-playlist,0
YiYiVWMbsIcJe5/xGl8NdATZX6etSaTBXXAyFaTjfGg=,x0AQuGp6SHvaD/fLkk+6JzAp6zOUgd30Tx4oL3YBz5Y=,my library,Local playlist more,local-library,1
J5lyn5dhBf8LIewo/yBJwO3zdshwrBx5diI9rP/NgBs=,VbRdKOqYUSGN5ijXXtVfymuUTeO54V46u1ZY/cluBZ0=,my library,Local playlist more,local-playlist,1
6E9I9KXfRnqVQLc2IOU66+tKFic/V9+wvuJXR874LWI=,b+OlR6qF0gzG++m+sYrOnf7bJF6WmXv51xGLBpmugxg=,my library,Local playlist more,local-playlist,1
kNj6qnYqFWMJfJRd+FL1xgp0OBARYzbKNt6cmjbc0Fk=,wR+LLM957WfBdaXmUsdE9AiGzOVki7yjelGea+0Ze8E=,my library,Local playlist more,local-library,1
Kwslj2l7tM5ro1CO7svdmzpCds0KKCpsycdyUwZdkPE=,ys+EL8Sok4HC4i7sDY0+slDNGVZ8+uOQi6TQ6g8VSF4=,discover,Discover Chart,online-playlist,1
vUrRhmSS1CzNz1jcbfM0vM0tS6Lda9RiMU+r3wKfe7Q=,ff6EgRzVpbPgwVnq9jHY3xRJ1Go1k1zWoIiCsR8eBZE=,discover,Online playlist more,online-playlist,0
lEzxLnEp7ew6C3O7VsKVY+/fEObJ2ZLkSXkHEplVMg8=,qnc0XAQkKoTYR+MJO56Tg72+ysKeAhyasTcnNaiJogc=,discover,Online playlist more,online-playlist,0
WAnCAJjUty9Stv8yKtV7ZC7PN+ilOy5FX3aIJgGPANM=,nwSpTQoTbubQRzCAjsWTemzjG0B36aa5Dqpi2py8jsU=,my library,Local playlist more,local-playlist,1
xIwGArzVwUwD+6HSf+vwQWnCHOu56xVTplhg2rzuMMU=,rHYDDL4Hv/+cy12sV17lSHyJaDx1tNBkcJT41NcWARU=,my library,Local playlist more,local-library,1
wdTRZpGTgEXLC7v+OrHJ0YRgsn4Vgw9lwbClTELJIqY=,56LsL6p1L2M2z4d9Krtrs7N3jwJYbdyOTUeqUcFET6Y=,my library,Local playlist more,local-playlist,1
K4obSs2wlrD9+2jPpN5Hl5L4dK29FrFBF96imJgKfJE=,6Dg7P1TTD69gItujx6jtib1klBRkb9vw9ZwmArzjoYc=,discover,Discover Feature,song-based-playlist,0
1k2r6zrJfPSPSG4u8Dijxr8HFZsZNmmvKaJS2KMkNbo=,+WZeyJdxSPcag6xHLPjJOfJoc1haKiC4j0BcbZHG5ig=,discover,,local-playlist,1
XKavSq8mf+T0Q1cMn+K4s1Z2RU0XddDzqo7KCw/ULtg=,0mbSytMNifps44NKDSyAiffAqoU/L/u1jxMOafhxBfM=,discover,Online playlist more,online-playlist,1
O0MpFjalzY0//tMSdLbFPDxhkns1vAdQT4x10kxNSYI=,nW60n6qAGoytY/yX4w0r1IT462C9Xs/ZxbV6MLDSpUk=,discover,Local playlist more,local-library,1
aWh3CZ19uWo1XVrW/WEY0sdNKHGLmouA01fczpfhc2o=,hwhnGgjK/TKJ/SyZzymTB8K6WmBgZhOLvZ5MOR45VMY=,my library,Local playlist more,local-library,0
8LFKjlbdtYHj5M3JxiFhnlDmgpLLidAyn48X+xF7zRs=,EqSK4JBEfsc+hfiLYkPapTEcCRSoOqX8ahDRPLv6kjo=,my library,Local playlist more,local-library,0
CWZ8ZAg7tgsbD3wr1a00D5EsWT2zCD+1RZZM41CYeTo=,t1iz44Bys600zwNh4NMFFkwIHmea9UW+nbkN3lxfFo4=,my library,Local playlist more,local-playlist,1
smpmdFJG23bvY+XiJII4LC7dGvKiybVmHy2gSaVTWxg=,7dUiqNIuyM+aDRJEw3+ZSYydeZGAQ1AAI0eOd0Nzh8c=,my library,Local playlist more,local-playlist,1
BuP5Rl+u2RNVOpnTku+azL9vcC/Wf9RI59vv2jO1yhg=,RgYta6/mfOqOLLnAyonbPhGongk6LbvLcciNGB14860=,search,Artist more,top-hits-for-artist,0
bdHNjhDfKiPhh5JOEaDb0/q8ksRo5ZBBSBj+ATCt61U=,wN6M0LcQmumnQBns+5t5DbX77brz0NOU8Qz8MbzRn1M=,my library,Local playlist more,local-library,1
BbN7E9Let+G2bJwhvcIq5qykmCk4iu/TN8xrZcWvddw=,yDkSS6/gCcmPXXlTW4l+bsgsAoZWEj4v01Ll3vCihfc=,listen with,Others profile more,listen-with,0
pcvCDLfnnfpRPRcdrIUUHuh5yuQ9F/yvJDxdgoB2QVQ=,0h6pIdVeUQfk16Yb3NKUFnPwXRvBj7g5ehkshDrfV4E=,my library,Local playlist more,local-library,0
kcdyy8NN8rZxtcGiI3B0o2Qr33C7kwlUJZG6tdbpkus=,qm+hOFUCV0HMX1mQpU5nv9zxLh7F7VjULF0KX3yL73M=,my library,Local playlist more,local-library,0
