song_id,song_length,genre_ids,artist_name,composer,lyricist,language
IG+pX/gvXfOm29hRue2eC4yJxMUglHF1KT0Qw0T4vI0=,258507.0,465,動力火車 (Power Station),,,3.0
mD6k0CyTXKylEtaDSku/M51jdC1bKb1RKi/gXGSke6o=,209920.0,458,同恩,同恩,同恩,3.0
k8DZF0FFuy2GydI7mnH1tH50pFcEQMPYVD/A7Y/T0QI=,279405.0,458,田馥甄 (Hebe),陶喆,娃娃/陶喆,3.0
eptKomAHV9bODTM02M5r8QFy7E4j7Po8iNdOusGdvBA=,326608.0,465,Yuzu (ゆず),,,17.0
y6jipvtKwNMefd7tINr3+4nb/mS7mWJgver8QWacQTE=,243840.0,465,丁噹 (Della),陳奕勤,林夕,3.0
C/QmYgOg6ZixjvdVxbqodDHRDoUp6d0wYlkKshv762Y=,206341.0,1609,Cash Cash,,,-1.0
wBTWuHbjdjxnG1lQcbqnK4FddV24rUhuyrYLd9c/hmk=,265508.0,465,田馥甄 (Hebe),JerryC,徐世珍/吳輝福,3.0
szmKOtykEnEPF+2+l8klvk0mBbNqxed8elW8u/iSjb0=,295288.0,465,林曉培 (Shino Lin),,,3.0
LhD9PNl4D9wxRfIfoCfKYr+Ou/5kftHJeyiqmH3XaKk=,222354.0,359,Brandon Flowers,Brandon Flowers| Darren Beckett,,52.0
DRWs2zLgDBAqLqyHsNZVPyiBed+Iutm+qsoWqvo6dkA=,175449.0,921,Various Artists,Lin-Manuel Miranda,,52.0
kiClm2Imlh5qnuezv+1T+qbFxE6OJ+QEHqVs3RvUQE4=,231084.0,458,張敬軒 (Hins Cheung),Vincent Chow@Sense,,24.0
EOjeQdCNfMPCCkyVBqg5a4oF5Ah+cZkkhIiYFol16v4=,229253.0,465,Maroon 5,Shellback| Adam Levine| Benny Blanco,,52.0
SdQfo9zuaJ+Dw/KdK3usHttEeI06VMAFXiZYb8WqOZo=,263000.0,465,張學友 (Jacky Cheung),易桀齊,易桀齊,3.0
/8Wp/VENo+ww+yr45X6m4MqLJpt81TPLSmMjKBigfVo=,209711.0,,李玉璽 (Dino Lee),李玉璽,李玉璽,3.0
M17WNOhpi45ZzOYhutyDXZmq8Jqf/fxdvmoqJfrAUgw=,221936.0,444,金希澈 & 金政模 X 輝人 (of MAMAMOO),Kim| Hee Chul/ Kim| Jung Mo,Kim| Hee Chul/ Kim| Jung Mo,31.0
wBFVqfCdNVXL7XsVXBzYKDxteuHhiWujnAtWq9FY+Uk=,124412.0,947,α波童話音樂盒系列,,,-1.0
O+azAuxxhTE27OXm23raLUOTey/RS3+sceZDO2iFXys=,204768.0,921|458,Various Artists,汪蘇瀧 劉顏嘉,汪蘇瀧 唯乙安,3.0
Z6p1B2d951BMwhsXGU8DbB3blKeJwr8Be8jXcNxZyzg=,194455.0,465,CHARLIE PUTH,,,52.0
vgfYZw1QfHfeUHu3cI8JdPSeiib7VKZaG97esR032V4=,301818.0,465,蔡依林 (Jolin Tsai),Paul Williams| Roger Nichols,,52.0
skehue/d/R59G71dXYpntDwdjRRPlweN3JE8g40TgZU=,249443.0,458,莊心妍,鄭建浩,鄭建浩,3.0
J/L6uKiASSokYtpwHExNvYV6+NuSoi/FcjIcm4NGzn0=,199766.0,444,EXID,Stiger|Beom & Nang|LE,Stiger|Beom & Nang|LE,31.0
juOE6tewRr71oTJU9MnC+QBfHC9lZrP3fWMRV4I7pa0=,42005.0,465,チラ見セーズ,織田　哲郎,上杉　昇,17.0
m18ZF5YiL6QZnmzj/fXp/8E4C2dRD6USusrVlpK84fY=,168019.0,921,Soyou,,,31.0
jVfNqIjdY5Jp2pbBH2JTYTg7r3exzrO7o237vcYvrco=,266971.0,465,田馥甄 (Hebe),,,3.0
8GpGFJJMBh2DHSUDYcftDNgX6bL39M7R4677PW7c4a8=,243530.0,465,Miley Cyrus,Roger Lavoie,,52.0
fmpNxa7E9UI1abLOMpgk2lC3dRt/xSaECtC4lwLuUSU=,259866.0,139|125|109,All-4-One,,,52.0
15Ur9iC/+LzKQxOSgao7thjONrSzu3kWIpY543QVaLk=,261433.0,465,李玟 (CoCo Lee),Ao-Si-Qia,Yun-Nong Yan,3.0
T2365xx6qH+MtB24JHqrlUI7Ak2I3nZ9JXMcvCmlDLQ=,219219.0,465,唐禹哲 (Danson Tang),唐禹哲,唐禹哲,3.0
aXP0hopNk+/pEP7hJ7iyL15/IkbNyIBvTU5GGDlPna4=,190693.0,444,MONSTA X,,,31.0
tESt6j/THUGfk7vomVVW0eiG7VO8vtEqHKJKds8pYxs=,265729.0,465,Britt Nicole,Britt Nicole| Dan Muckala| Jason Ingram,,52.0
vz/EiJAMLJ/PZaUESgqa/x08R9nAcDdbSkBk4sCHiUQ=,205844.0,465,S.H.E,Rosan | Robert(GEOMAN) / Schmidt| Heiko (GEOMAN) / Villalon | Jade,Rosan | Robert(GEOMAN) / Schmidt| Heiko (GEOMAN) / Villalon | Jade 中文詞:施人誠,3.0
m1/9+Uhz0AEhhu8vgHj6YAixbLpOItBMLz6LYCvniBc=,191268.0,444,AOA,Hyuk Shin| Marco Reyes (A.K.A Mrey)| Nathan David Gaines (A.K.A Davey Nate),Chakun (Electro Boyz)| Choi Young-Mi| Han Sung-Ho| Lee Ji-Eun| Lee Seu-Ran,31.0
YN4T/yvvXtYrBVN8KTnieiQohHL3T9fnzUkbLWcgLro=,185295.0,451,陳奕迅 (Eason Chan),Tang Han Xiao,Tang Han Xiao,3.0
rWFHK4Lz50ctUCQsp/piKyYcgiG0gV48UYtv7n2tkgc=,269467.0,2022,Foo Fighters,,,52.0
ER5YEfPMmuu6NNkQXOk2ExhMuj4dImrRb0lpZ4e+e+Y=,335307.0,465,aMEI (張惠妹),張雨生,張雨生,3.0
80atCJ18ZZOBWZWV35X/iM/RaHdntTesbHs9glv4vQ0=,258089.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
MQjWm6wEi3E7QGMK2BpmWPHcMW7utXCTML9gBscyC5Q=,233314.0,873,Hillsong Young & Free,,,52.0
6/xOOleOAib9yixCJaLnClc+zD7iET5OvrraNhZn9Pw=,231271.0,465,鄭伊健 (Ekin Cheng),陳光榮,周禮茂,3.0
qQePLlyLGTa+GSFlmx+EFgHWso6nJNUmqSYl8StR7UY=,260806.0,465,田馥甄 (Hebe),鄭楠,藍小邪,3.0
p0MW3pNGgT+o0SPOZ3mUZIILjNBNrH4tbLi6ug2a09w=,221982.0,458,吳建豪 (Vanness Wu),Terry Lee,,3.0
EPgxfLTYSJhxkuEcqZQHbeAOOtM17uGcBujcPVLE3jU=,271394.0,1609,Zedd,Anton Zaslavski| Porter Robinson| H. Hafferman| Matthew Bair,,52.0
88emY60GvAlO0YUaxKg3JTJzRkYN93Kj4sAnU3ApU7s=,280032.0,465,田馥甄 (Hebe),黃淑惠,藍小邪,3.0
3pMpPTls01F7XZbnIVPBpjW1G5GApO8H5Mi/Hkse5iI=,277106.0,465,io樂團 (io),,,3.0
lEPfq+46ZlcsVRrds482i8egSIQzYX2ZtJtpEvRFEW8=,197381.0,465,Bruno Mars,,,52.0
Z9Gbd3dS0DBvoRWo7rzFptC5lQs1mi0nBE1TSYg2Eqg=,315350.0,437,Ketsumeishi (ケツメイシ),ケツメイシ、Tomoyuki Tajiri、N. Honzawa,ケツメイシ,17.0
lKo4yvV4LFDwbU7Mqz9A8+1TmZ5ro5uuFCc1HY+PQQk=,276793.0,465,詹雅雯,,,10.0
kHpEHXKwwG+dwmOR2NnvrXwsE24vqD7n40tcNQE/niQ=,225593.0,465,Avril Lavigne,,,52.0
7tu5ogbBPCBw1o2fRx1ETg7d/BxEt2UgNNN9GuxW6EU=,292022.0,2022,Yu Takahashi (高橋優),Yu Takahashi,Yu Takahashi,17.0
SIgYBuVW0qUcl/V63JosvFEnRU/bBTK6J1B/ueFCXH8=,240624.0,465,Various Artists,GAEMI,Sharon,31.0
3o0eoSASXAM5S54TkkkMYHgbg07Km3md+S4b8zjZDT4=,242184.0,465,Avril Lavigne,,,52.0
KxDuNes/dKdvji6ByQnBzpAGtDDoautPbM7uiO2AEo4=,208875.0,465,蔡健雅 (Tanya Chua),蔡健雅,小S,3.0
MMChiiorarumtkr7+1itrbxqxEHy5Lp6Yq3VR1CUnSE=,275043.0,465,關喆 (Grady Guan),Grady Guan,Grady Guan| Xiang Wang,3.0
Ht0mXYAMr2xZbkWcCBH/mBrLuuHrkUb5XdXqY8h/OHw=,226626.0,465,蔡依林 (Jolin Tsai),黃晟峰,梁錦興,3.0
c3tvtMtdKdMM4nczPP90oSIYJGYPt5FAz9a8M6uiVXQ=,186409.0,921,Lemonade Mouth,Matthew Tishler| Maria Christensen| Shane Stevens,,52.0
T8Vg4G8vCk24plf4bMlhBQPvBt5EG+2KM8g6nfWapv8=,225802.0,458,蘇打綠 (Sodagreen),龔鈺祺,吳青峰,3.0
qxfbZnsuBYUwqmiL3KUhAtzkO8JmcbBeoBddfVQHoJ4=,232646.0,430,Tom Odell,Tom Odell| Jamie Scott,Tom Odell| Jamie Scott,52.0
G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,298945.0,465,林芯儀 (Shennio Lin),朱國豪,李偉傑,3.0
JwJ9JJJJ7gVCmVqnHBid/PawxbgHUk2xhmbn8Fw39tU=,254223.0,458,劉明湘 (Rose Liu),艾怡良,艾怡良,3.0
cTe0VA74DiUxo+K9Vbhzt0JVIF/nRGSAPtX/us+8bGg=,229251.0,921,Master's Sun OST,오준성,김유경,31.0
IGDdPVZrtrKqDQa8AMaLuXYI7jPUpNZDGJ1chkiwXhc=,105273.0,465,BIGBANG TAEYANG,Taeyang| PeeJay,Taeyang| Choice37| TABLO,31.0
FsI4pS2XGlzWGBGeSonZ8mvxsq3wHjRF19VjE2/elzc=,199320.0,465,Nicki Minaj|Jessie J|Ariana Grande,Rickard Goransson| Max Martin| Savan Kotecha| Onika Maraj,,52.0
Ot8WIXZXzvgZeZoCwcimfORgLbZJJdslmuvO1ufZB7k=,234579.0,465,韋禮安 (William Wei),韋禮安,韋禮安,3.0
dwSK0ntRQgZYnL4e4R1QZK2SJIA0jdLGKqZDcBJe5Fo=,247222.0,,郭靜 (Claire Kuo),JerryC,黃婷,3.0
Ljt+lOnIpoRI2z3BzNGkzKJq1zv60p3kLwIsjdgbpX0=,280764.0,1609,Tycho,,,-1.0
QZBm8SOwnEjNfCpgsKBBGPMGET6y6XaQgnJiirspW7I=,266448.0,458,楊丞琳 (Rainie Yang),Yu Jie Zheng,,3.0
ys+EL8Sok4HC4i7sDY0+slDNGVZ8+uOQi6TQ6g8VSF4=,235415.0,465,Maroon 5,,,52.0
RV1zvU+spC92Cs5UHvrmbGEszns/oxixEbmCVs1IOMM=,261270.0,458,楊丞琳 (Rainie Yang),Xue Bin Peng,,3.0
caA7QnynQjQrrBcxs7ZyBE/5peiTpJIJBB1L3/P0GF0=,216827.0,2122,Late Afternoon Jazz,,,-1.0
A7Z2nDVASy04EpmfzOL9PRMN3hFVbWQ7ah4J+o9sLnE=,242688.0,465,玖壹壹,謝銘祐 陳皓宇,謝銘祐 洪瑜鴻,3.0
rqNd52MxQ+okfR61j2c7u36DLODO4d2Zt/hMm3jxncM=,222624.0,458,三個人 (Three People),倪子岡\劉軒蓁,劉軒蓁,3.0
OUkIKeVYeTmE0C39Bn6LK4OjQDd0CtqbZRK/GEHD/GA=,164165.0,465,John Barry,,,52.0
CMz3GDu/oDVPEle3txRTpqMn4jLt1GF+7+X5KaPInUQ=,306782.0,465,陳綺貞 (Cheer Chen),陳綺貞,陳綺貞,3.0
f+CkfiVrniYo/Kfw3UakAXL1FDeDzwjfAvdpIW+V5Bk=,194351.0,465,BIGBANG,TEDDY/G-DRAGON| T.O.P,G-DRAGON/TEDDY| T.O.P,31.0
Umpx3/OIYe/mrDn2ZFSoEkz4ckfhAJsmu3tw5p1ZPLs=,221204.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
Tp37bk/x3F8bFpANiXXKtuLaaNtHDeQwsNUxYHNE4VY=,249196.0,139,The Weeknd,Abel Tesfaye| Lana Del Rey| Martin Mckinney| A. Balshe| Ben Diehl,,52.0
fXMKxCSUjwoabjPtH+nLnIME3TgPnq8S+98EvmyzB7g=,256208.0,465,李宗盛 (Jonathan Lee),,,3.0
k3qAh3d/x1hRRu+RZgPOXN7Qm3dthSZPHEUHmzw3AHk=,263941.0,444,Yoon Hyun Sang (윤현상),,,31.0
XdVwvFm/eNQOkwkjM9aJzSr4DI5lijqhdJngEvEw1QA=,238886.0,444,Apink,S.Tiger| Bum E| Nang E,,31.0
zkYoYxzmRNh0k2voTIO/MqK1TKgHXaWX54bAEHUqMHI=,245446.0,465,G.E.M.鄧紫棋,G.E.M. 鄧紫棋,G.E.M. 鄧紫棋,3.0
zVzlkFItud6fDiF/1KerCYikIsLDFrKnd/QDhe1ys3g=,238184.0,359,Coldplay,Chris Martin| Guy Berryman| Jonny Buckland| Tor Erik Hermansen| Will Champion| Mikkel S. Hermansen,,52.0
QrMu9YrISn0tyw8AdE814JfjzT931EfHkagPYkPNl90=,301871.0,465,江蕙 (Jody Jiang),,,10.0
p2f0MBOHPWeykReW5EPKAqkGpSqi1tXTt2egNk+7RZ8=,225790.0,,Kevin Kern,,,-1.0
Lfj2+y/b/RgZcB79pPSHrw79S1FGj/VZRfkzV06WMbM=,280555.0,465,李宗盛 (Jonathan Lee),,,3.0
m1/9+Uhz0AEhhu8vgHj6YAixbLpOItBMLz6LYCvniBc=,191268.0,444,AOA,Hyuk Shin| Marco Reyes (A.K.A Mrey)| Nathan David Gaines (A.K.A Davey Nate),Chakun (Electro Boyz)| Choi Young-Mi| Han Sung-Ho| Lee Ji-Eun| Lee Seu-Ran,31.0
Yl4Qmp7VSMsKHC2pv+N9kXmCgrSxzB8ZPPPbeJjhbRA=,282284.0,458,蔡旻佑 (Evan Yo),李榮浩,徐世珍+司魚,3.0
ZgZKC4G2ot9HtIQ8fxQAe7u+Z1sLZOtmRVLOyI8oDy8=,256000.0,465,陳芳語 (Kimberley),Skot Suyama 陶山,JPM廖允杰/左光平,3.0
BdrwmPaUaDf7mAPCmwSHxpOn1R81HU7V3s9FEYR1kFU=,270524.0,465,韋禮安 (William Wei),韋禮安,韋禮安,3.0
1LBKsjY5DqNyvA6FHNPT4dmfcR3V9hy201Sqj2S09gY=,182555.0,458,楊丞琳 (Rainie Yang),Alexander Jonsson / Gavin Jones,Alexander Jonsson / Gavin Jones / 改編詞：崔惟凱,3.0
dZsa4qZ9vnwlu+y1XJcntLEQGSeY5HOCP15R5sNfh40=,224992.0,444,AOA,Erik Lidbom| Han Sung-Ho| Kim Chang Rock| Yong Gam Han Hyeong Je,Chakun (Electro Boyz)| Yong Gam Han Hyeong Je,31.0
n+FLlTL+LrNTa6xpoGkESEzlUMb/hPEM1nLq2U6fEp0=,261172.0,465,Ed Sheeran,Ed Sheeran| Benjamin Levin,,52.0
uWREia5CNSoapbU9+BpqQxlSfntw1J/01HQGpVxFiM4=,283898.0,,曾沛慈 (Pets Tseng),鴉片丹,黃婷,3.0
KxxFN09YQwSN0eAJSUf2xa5ZKjyZmX3nIVKM+zKxq6Q=,275644.0,465,五月天 (Mayday),阿信,阿信,3.0
1W+T6a96Ee2uWgHjwcGBYRRV/9azXiRZkF+rWGkCneY=,378671.0,958,Various Artists (Pakistani Film Soundtrack),Hans Zimmer,,-1.0
RtdHoot7JFOXNk0YXNvbIkIqiFKC75BjKvpE3Gp8VnA=,141502.0,465,許啟隆,,,3.0
S9Ceoq7vRyE9wVvIyi8dWYZ+9bN3W/hP8i6nFTM8y70=,263314.0,458,周杰倫 (Jay Chou),周杰倫,周杰倫,3.0
QO1H+gjwGMo4V6rfKHZh/w5W6/nAGuq6yfJM1Z7rFuo=,229041.0,465,Selena Gomez,Benny Blanco| Charlotte Aitchison| Ross Golan| Tor Erik Hermansen| Mikkel Storleer Eriksen,,52.0
iSGLvF/W/iBfrTq3oZETjW+HQIq9jB7qgWg9skMz41Q=,158824.0,458,孟佳 (Jia),Brian D Lee / Tushar Apte,甘世佳,3.0
7+hjyr5fVj+cAj5BcVKzVwKeYyHx/i3oYqJ8qeSbU+Q=,325775.0,465,Beyond,Wong Ka Kui,Wong Ka Kui,24.0
1Z5ulIc1Kr8MJEfpfjBuK1R3IfQP9omL7rtf+MYA1Jo=,248581.0,465,李玉璽 (Dino Lee),李玉璽,李玉璽,3.0
HbizqWUXpNKNjyCt0LFLEZZdZKLFCfa9p8xlqvW+sA0=,274076.0,2022,Coldplay,Chris Martin| Guy Berryman| Will Champion| Jonny Buckland,,52.0
KyW8Qfv+yu/xVb6xw5WITSyf59BkDtbafYYcWCJqRrU=,208483.0,359,BIRDY,J. Van  Den Bogaerde| S. Mac| W. Hector,,52.0
3VkD5ekIf5duJm1hmYTZlXjyl0zqV8wCzuAh3uocfCg=,217730.0,465,CHARLIE PUTH,,,52.0
sqKy4Jymy/C55xKuCR8nbW0885QvXl1RVINkOa6n4cw=,272822.0,465,范瑋琪 (Christine Fan),陳小霞,姚若龍,3.0
i/O7cGCIUWlbv38RcV9ZABxAbDyptDu06008L/AO1l8=,210755.0,458,盧芸 (Rita),Skot Suyama (陶山）,庭竹,3.0
vX3BQpK1XJ1jEjY5+LobU/j5qu4Lw/47gHkI3H+KTNM=,128261.0,481,世一文化,世一編輯部,李白,-1.0
aQ4lPSJ2r/ydOu5aObFrAFmXXovyavbQGukJAG4ND6w=,203221.0,458,姚亦晴 (Shiny),Patrick Joseph Devine| David Todua| George Wallen| Tommy P. Gregersen,,3.0
yHpkzPHLQcZIz1yqaimQMaFpTnug/s0+WcWWDL66fA8=,239020.0,465,飛兒樂團 (F.I.R.),F.I.R.,F.I.R.| Chen Jian-Ning| Xie You-Hui,3.0
domTlNTmB9PuIR4/qNBqH72sYBlywMYE3/f+YAbxGXc=,223776.0,465,魏如昀 (Queen),魏如昀,魏如昀,3.0
aPyQxf29YU5XvKdWi9exBWV2CCMOS797wLTh7/Bmlu4=,531365.0,958,Lucas Jussen| Arthur Jussen| Sir Neville Marriner| Academy of St. Martin in the Fields,Wolfgang Amadeus Mozart,,-1.0
QZBm8SOwnEjNfCpgsKBBGPMGET6y6XaQgnJiirspW7I=,266448.0,458,楊丞琳 (Rainie Yang),Yu Jie Zheng,,3.0
Y8QJ0S22rBCJ9qnLIeClwqwYg5oBngc4SFkuIFYBPFE=,261015.0,458,楊程鈞 (Vic Yang),蘇亦承,蘇亦承,3.0
1UHqpOyecqH+8NytyogNdQz/2zUDpmHzUF5lgH1gvyw=,237400.0,465,Lukas Graham,,,52.0
isUkY5GnT0AiVgizy3KjvKbPsVZIw9zKcq3xl1Jt/8U=,300512.0,465,梁靜茹 (Fish Leong),潘協慶,葛大為、潘協慶,3.0
1LlvEAK/DD6jE+lmynOvX9jI6aZoK6wZON0zLBKWZhQ=,189996.0,444,EXID,Sinsadong Tiger|Beom & Nang|LE,Sinsadong Tiger|Beom & Nang|LE,31.0
MlfPm1kyRRZVoP4eBkSLUVI0x7zZlGUo7b/Jn58bLjw=,221704.0,242,Yoskar Sarante,,,-1.0
XrTxZucjO9Z/2gr3OMjHt3bTEUfrdBwUONGSWOmKp68=,269397.0,465,張宇 (Phil Chang),Zhang Yu,Shi Yi lang,3.0
U3tb2f/iS2df6k3G5ZKpCqnR8a5LBDde99fQUaTZe5g=,323082.0,2022,Janet Jackson,Janet Jackson| Terry Lewis| James Harris III,,52.0
8qWeDv6RTv+hYJxW94e7n6HBzHPGPEZW9FuGhj6pPhQ=,234893.0,465,傅又宣 (Maggie Fu),陶山,方文山,3.0
tBLrFIWvB0e+VPoJ/Y5Xs0kyAxUI/lv8Jet7fxgmO2s=,247524.0,465,SUPER JUNIOR, Korean Lyrics by Kim| Ji Won (6.25%) / Cho| Yun Kyoung (6.25%) Kim| Ji Hu / Park| Seul Ki / Lola Fair / Nermin Harambasic,,31.0
ylnEoG5y9ethJRa1vwmL+mAP1jnxvGIRk5Lqjy1rcIg=,774373.0,465,伍佰 & China Blue,,,3.0
xxckl9gTQsdA23ingU87Vmy7ladz1oa/gaPwrl3z/t8=,264312.0,465,動力火車 (Power Station),,,3.0
J4qKkLIoW7aYACuTupHLAPZYmRp08en1AEux+GSUzdw=,212750.0,1616|1609,Alan Walker,Alan Walker| Jesper Borgen| Anders Froen| Gunnar Greve,Alan Walker| Jesper Borgen| Anders Froen| Gunnar Greve,52.0
cQvBPjetzu3kPEhke3hC82ejUVsfuA8wxHfzdABto+c=,234475.0,465,Che'Nelle,EIGO| Naomi Yoshimura,Che'Nelle| EIGO| Naomi Yoshimura,17.0
GGIUNCMYhDQfj+2+/DRsHPxl4a8koxWJM4BJdDTDTT0=,293964.0,465,李唯楓 (Coke Lee),饒善強,陳佳惠,3.0
7nr8aD/YLphT1ZODw/z5oRklk6dkOE5nRcAmWLE6VvQ=,180093.0,465,Shawn Mendes,Shawn Mendes| Martin Terefe| Ido Zmishlany| Scott Harris,,52.0
nFhk/TJzs5Y7uXQM4cdHlXQbmBu0KVZkybGD9ng+VWA=,214087.0,465,VA韓樂合輯,Do Hoon Kim,,31.0
6cQrcNNW+PAN/L74cRi0LCM2udD6gunlAnx+sJAbUnY=,193747.0,465,Rixton,Benjamin Levin|Ammar Malik|Steve Mac|Wayne Hector|Rob Thomas,,52.0
0J2MM7SfXD1MR/A/fv+20HNXJPoLtIdGfauVTMU6C6w=,306528.0,458,五月天 (Mayday),阿信,阿信,3.0
elnfuZEUlaCadXjR6MNvmq4WlVmeUZ4ajC6oaMPog4s=,205078.0,465,Carly Rae Jepsen,Adam Young| Matthew Thiessen| Brian Lee,,52.0
F9R6XdORhY5UkUFWAPKIdK/8GZvttHAadOY99wZplWY=,215771.0,465|430,Alex Goot feat. ATC,Clarkson| Halbert| Olson,,52.0
35vHxbI/EswdhFhJQB2VU/k2Evm/Eh3/WrjHG703qjI=,214320.0,465,馬念先,,,3.0
7H2IrlPrvdofbRwMcUZXhdyAwKWYwh6LcMHeqTdEqm8=,235102.0,465,BIGBANG,,,31.0
ZMyPNfxiQa0gkYpcCorXlnIHsh3BAw/9ORLf87dSuEs=,256313.0,458,韋禮安 (William Wei),韋禮安,韋禮安,3.0
72WSbR56pADODaKSJ8VhpuOdw9dBye29vxGOh58ra2s=,266448.0,921,Various Artists,,,3.0
wcw0/6Vl8mOPpS0WUysfaKaOv8eAXim4/LAQfyFhgZU=,253074.0,465,南拳媽媽,張傑,梁心頤,3.0
gxzvL74hYqlvPuuu4Hl0nqdyNkEMLLclrnFKuYJM3lY=,316917.0,465,蕭煌奇 (Ricky Hsiao),Xiao Huang Ji,Yao Re Long,3.0
J/L6uKiASSokYtpwHExNvYV6+NuSoi/FcjIcm4NGzn0=,199766.0,444,EXID,Stiger|Beom & Nang|LE,Stiger|Beom & Nang|LE,31.0
+72E3gWgj2skNpEBLly9FZBZSKXiCTftQfFA/acQT8E=,231363.0,465,High School Musical Original Soundtrack,Matthew Gerrard| Robbie Nevil,,52.0
q5/Vwifgv0SGdEIyiMU2F0pIXkeCIW3w2xB8n4iMoS0=,202318.0,465|1259,玖壹壹,陳皓宇,廖建至,3.0
nW60n6qAGoytY/yX4w0r1IT462C9Xs/ZxbV6MLDSpUk=,252969.0,458,郁可唯 (Yisa Yu),姜海威,張鵬鵬,3.0
2p30+xf3egFsxbNzlraSFYZpnsxxIt9wVDLHNb8cRMk=,212416.0,1609,Jonas Blue,Tracy Chapman,,52.0
rFLawM8j/vW78o/S3P2GTsmy6HwkTI15P7NF/i9CkX4=,237505.0,465|458,林芯儀 (Shennio Lin),吳姝霆,張鵬鵬,3.0
dRB05ZSOHfCemaqZBDRfgjiK3ScppTLgWYceXf3zjLM=,261955.0,458,簡迷離 (GEMINI),簡迷離GEMINI（蘇娜SUNA、加百利GABRYL）,簡迷離GEMINI（蘇娜SUNA、加百利GABRYL）,3.0
TixcxInL+MGrLwRk8Sj5uxZa3XtEo4jexzefeu2BTY4=,240001.0,139,Che'Nelle,Che'Nelle| Ken For 2 Soul Music Inc.,,17.0
/RYwZD+IL/0YEgpu71HgW9q6c2A80gr/fC/j0BmYGvo=,264288.0,458,五月天 (Mayday),阿信,阿信,3.0
TYhx9eqWklddkLQlApQ5MS9jJCO4H3JHdpISZ3kZSRE=,253492.0,458,周杰倫 (Jay Chou),周杰倫,周杰倫,3.0
veeW5CZtHxWRT6rznk1m0uUZs1Zp0/UKKdpz64dP9Vo=,244088.0,458,林宥嘉 (Yoga Lin),林家謙,黃偉文,3.0
oA0LjiR1S0TTqMAyXDK4nyJ4L0ByIjEK1n5WjjtsilA=,251951.0,458,莊心妍,伊子木木,高川東,3.0
+7ZYLi1PJgXmLqZRMP15A03zeoGDxQA23C6eOGdr23c=,260284.0,465,六哲,,,3.0
XUz4Z4wPPChz+OIwkwj7HJ8teIjW3rEMdEATM80rDxM=,200713.0,465,Justin Bieber,Justin Bieber| Julia Michaels| Michael Tucker| Sonny Moore| Justin Tranter,,52.0
s+ey4N9F6lTOZmpmC+fGPoWwaPE4fUNzEw0Bo8DkjVY=,210465.0,921,Various Artists,Jay Hawkins,,52.0
6uCt0I6XmmXX7fta96XlZyxtSWXlTa2ZviRbxnDUa/w=,210624.0,465|1259,玖壹壹,春風|KEN G|洋蔥,洋蔥,3.0
PEEg0ODi9cPg1VXM9EOhZtV39sBJFr/9cIflhbHJ5Bs=,191425.0,465,孫盛希 (Shi Shi),孫盛希,孫盛希,3.0
vSN/XdTQtflzXi9e/JhSTr7zLppfLExJQM5zd53pt/o=,249986.0,,G.E.M.鄧紫棋,,,3.0
w3wy8QbC9QcksSpToIRFnnobkOq1nK5zRA/h8rtFNRg=,172571.0,726,Brian Crain,,,-1.0
whrZxGGTTf3omyhYMnfCobSzVWxeHCeXi8eM6e5I3k8=,270883.0,2122,Tower Of Power,,,-1.0
EbR8lmHQFR0GsXsnY1V0QgSTFMcMd5zKfOkhwFLTQIE=,224444.0,458,田馥甄 (Hebe),孟楠,孟楠,3.0
FHD5DZjLXs2NBdCh9+fdo3LJZ/TXHkCzd4+mVOFUIjw=,225698.0,465,AAA,日比野裕史,leonn,17.0
x9ki8V2RQqibBNT4AkgqCz5bte5pYeQ1+hflxmrDXbA=,200899.0,2022,AFI,Jade Puget| Davey Havok,,52.0
TA1jexTgyq8kZg873TKWdYuQVr/g3Zzr8BAZRkEE4lk=,279301.0,1259,Nicki Minaj,Nicki Minaj| A. Graham| T. Williams| N. Seetheram,,52.0
9fjZfcnRZYSV4un8G83Ij8tKPeelYu/VxJ0vlPN+hVk=,226115.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
wuFNdCYWAm5l0+CyGI4Uiuxba3+DVofiRoDGYKFwofc=,233325.0,465,李聖傑 (Sam Lee),,,3.0
+vogcKXSPS9Tl50DYQmCUhBVmVrUPr3PG0iP12rsIPY=,204904.0,465,楊乃文 (Naiwen Yang),,,3.0
ozHAmMx2EL9fGfPOAjdiv+e84upiTgYTPkJdHnA6QsA=,447320.0,958,Light Classics,,,-1.0
wa4qEKvnPzZg0MkEngIG2O22nmD+GBdJaYNRhbysMDs=,149629.0,921,Ryan Gosling| Emma Stone,Justin Hurwitz| Benj Pasek| Justin Paul,,52.0
bLvZMzQhcVOySpEP2F9xLE0fOt0X6MykwQkcvJ7KXso=,214961.0,465,林俊傑 (JJ Lin),JJ Lin,Fang Wen-Shan,3.0
ZeJwp5m4JpRV2Z8Jo0znlgA8MgQlhVYPy5cZoR7qZPI=,270811.0,1616|1609,Kygo,Kygo|Conrad Sewell|Martijn Konijnenburg,Conrad Sewell|Martijn Konijnenburg,52.0
