msno,city,bd,gender,registered_via,registration_init_time,expiration_date
sX8WZDQ07VqbZhxpU9KRA+xKPCu/gekl6ON2q3t0qm4=,1,0,,7,20151012,20170911
w1ubS5+2l82nGZbbaJRSmZQM9CRw+NDy2HWbtTqergg=,5,33,male,9,20041112,20170930
z9f6zwmfyaf+leOURJkt8atx5I2W7jIOMbJxK6mmN74=,22,0,,9,20140730,20171008
JnD/D/zrQdg2NrN0/Y4zoWybeGnq4bNGqMrv1s21lOQ=,1,0,,7,20110629,20170910
5trnBBrd9r8rTznbzGyimfUlrT8mHshSW+jnZf7FA0g=,13,26,female,3,20150210,20171020
3ZcTsjrmd7HYbrKoL6fdORQdITFus0J2Gb65FEHLaIU=,1,0,,7,20151011,20171011
6hVgIhV31CwJ9PeWwTuTXhDDFdhwu2vxXzlbA2r8Jks=,1,0,,7,20110329,20171003
xj6rajUl02+6t3/AFBJkFUL9w2z+dKpWCnEWVx/p144=,3,28,male,7,20120111,20171006
2efJ8elD5zuTnxAskMWAl/UqhMqBwruVIGBFgIFlhEU=,12,26,male,3,20160407,20171006
teOc4GVQanGWvYSurCp0aIH8LmCEcbOWLgw0qRxevKw=,1,0,,7,20111228,20170924
5mSvXWai4DWZza+zuR00vo5KTjzVRCFJZo+b1PP94jo=,1,0,,7,20160416,20170916
3gTaVxBLeVsmaMQ5H4Bgl74dVwie3kndlgDcDfeTplg=,22,29,male,4,20160401,20170923
5oQOGl+dMZVIOqkD9jdRJpMSSK8zHOgED5SNE4LoWW8=,1,0,,7,20151013,20170912
RZbZw1NlUs3c0k007jfCM9zNljaQMhvLUt0psQafCL4=,5,41,female,9,20100706,20171003
BplOf8yhjdxQdEQF3UdIgqBoE/wFNd4sYMkarXxaEPk=,1,0,,9,20161027,20170712
S+svRd6CiP/CKFeWos1lizkVTIUGjRioyYGTKooIIL0=,14,25,female,3,20140916,20171023
p+WIo6CkdUC6KG0jJGMBtLN1pQc4Z3uu1e56ZMb7v/w=,15,29,female,3,20150808,20170329
wRv3l34bRG1KtK+YMuSMFmwCMXPSMSJ3CraoiNbLPgE=,1,0,,7,20120109,20170909
a0r5mFqAr7ZhVu1byPjfwPGPSMhl/c7xQp4ua9uDGC0=,12,47,female,3,20150524,20170925
IwHsMxDO1hxikcrqnxS/Vkwl+K38WybGOwW2ktFg1F0=,11,0,,9,20160608,20171007
AQR9ThQfs9b7QdK/sRkx+shjqmqll7bo6QJ7daxp5aI=,1,0,,7,20151014,20170913
sJKyELf2nK9HoM4AZqQ9X5pnvNF1ci0sVEF6K5V8bf0=,14,34,female,9,20050614,20170816
9Lvvq4T/Mt8NFO56dGeSf6uX44q511IC3kDIJ/gZKQs=,1,0,,7,20150920,20170923
sk0PiWYm8UvMsMICwTmQr0DCZRxPuRVmsH4+aWrMqMo=,1,0,,7,20160821,20170920
vht5Of/k8u0bY3CB9yq9RgpQqfjAlzMmW76Ee3yw1/I=,1,0,,7,20111021,20170930
EIcHSEbP4iIUGgQkT1uKn4r/1nTbJbj6SQMjhRDomI0=,18,29,male,9,20070329,20170930
s7MrmckLytMe1aERk9oEHqGj5LDP8V2q57OMQND7reM=,5,17,male,9,20150824,20170907
S+svRd6CiP/CKFeWos1lizkVTIUGjRioyYGTKooIIL0=,14,25,female,3,20140916,20171023
wwYwkddCqNCAHUTkwco9wOb/P5JJ0cXsvIwD3MInsFQ=,18,29,female,3,20150327,20171004
BtG7v1chIlAuklY4EGg6HNV7gSq0bBBD3bV0fLiIwuQ=,22,29,male,7,20121126,20171001
Kr1H48BmfiZSouZn5Wtugkkbyb5TtNJfStzWutL0Jdc=,4,24,female,9,20070106,20170913
4kJSiawz1gt+pdT3XO7FkKn9JpsvpaX3E8nS4DK7JXE=,1,0,,7,20151020,20170919
Q57YSyfG6gPrrALqGfpBEpl7s5namqEo4vWiixjjz2I=,1,0,,9,20150314,20170922
m/BvD5nDtXArjjmWO52eMdcSlc0fehMNJaCB8aWgSt0=,1,25,male,7,20141020,20170916
NzxFYmHEK32NaephTO2QGtxiR93Cf7U/Tp6jkoY25WE=,13,21,male,3,20120824,20170819
tZtEQmp5v3xIJEl/w0N2u0ETBYkwzZDaId1SvrDqit4=,22,49,female,9,20110312,20170922
RGQSRiZFFIE2CAvbUaKDsvd2jPy2OjTOtGnMjsJx35g=,1,0,,4,20161206,20170908
8XalGoGhTQuw798t+8vI/2nIcYfeN/3J5/jZvIpNMn8=,13,38,female,7,20111215,20170916
JCvlb5sDNUSmeCFWsuGWuY7rgadcEpTjCMCAF+RWT1w=,1,0,,4,20170103,20170612
UqUuKca+HUydF0mRxI93k2TPpvf2NXixUywp72M3gWw=,13,25,male,4,20160424,20171006
RvkOTYCRXMCU9dfN92WxkghipcvzXzrkc2Sh+GXXC/s=,5,25,female,7,20151101,20170930
izSSyeOAeRwowvr+DDxWsiEiW+O35ODTdKhXby04hlY=,1,0,,9,20161128,20171005
4RIeV14dJlop/45w7w/TlMs+s5iCZvmHowzwcsFdTSI=,4,0,,9,20150106,20180630
f7ORZBCtPYFRkCFVIzcrdNH4+ifT0DjegHy7OUSGlGI=,11,46,female,9,20150425,20170217
nsm8NC5ivL1XrPr2MSUBTTkLmWRbHTLOc72a81B2QPo=,13,30,male,9,20051103,20171001
P+Sxa9gtP8P8IQcpPGbwWmEFdrF16hTrtfXyfa5aGoI=,5,27,male,7,20110131,20170910
tlFGRF/TtrSwJA9XPHL4cajWghZCbAbhzif/6wJiN6Q=,1,0,,7,20131210,20170118
nlXm0mLxAnjr+KUK8NHxHsts3K0PAJBQoeTR49OwzNE=,5,29,female,7,20111006,20170916
3CQMyZUY5MBkIGyTABV1MjpuQWVMOpTI7t4KwsMvbok=,10,0,,3,20140402,20170930
tbgfmidFg9YRLec3rXVCBEdu9OYL5kcOW6Jw7LRv7V0=,13,21,male,9,20111107,20170507
inL3qryNOYpdDNBGqGIWge1kB50PGPu76TpPiFKmutc=,22,19,,3,20121110,20170908
wx1pcB+XEaZxSohS/x79dYBdT79F4YDNFpHyuGGObNM=,6,31,female,9,20110209,20170912
Lhd6+UX+tfVBBPtcoL2VnAQFFZoTw6jMgk0sh3Bjvsc=,1,0,,7,20120111,20170920
FAyMMYnPhexQKHrR6QzuTZby2DyzfFMF4oOJX1unwLs=,4,41,male,3,20141203,20180421
EV0RT8GwaIYupLq5Oefp4iBO007ZCnBpXvf1XSFYjnk=,1,0,,7,20110917,20170930
HBl5xJ/FbM/o0lNUYP8vY24+Z0Gq0GkMknJjYzeEqKg=,1,0,,7,20151106,20171005
Y8fGbgG4J6bpoXzljxRIp+hwVjk2ULHaLAfJatxHjg0=,13,32,male,7,20110303,20171007
g/UrQdi4NRhvIblaCA4dk/U7gpyr58Fo/+P1QLnmD8U=,21,31,male,9,20060324,20170913
tY18B+TAlSe5+xKVOf7HegIXn+OeLrPVwFal5zk9nN8=,5,0,male,4,20160419,20170923
weyBPJj+ionjF9ryHb3S7RS3N6+X6RNvmrclxypQ0/8=,13,32,male,9,20040902,20170930
F5hOW4Xcj8LZqebiR4PjcQB8I2eXEFZJ/LRmqs+aLpM=,5,28,male,4,20161130,20161207
o+5lhCDfFWwtwYr1xC+BTJdQRrSPB7dA0TaklyQhedM=,5,30,male,4,20160105,20170915
V74EkRG7xGO+014UwkVQH8D8P4vovIcxM9tSDHSNs0U=,17,0,,7,20110518,20170930
P2J8jjQASO4fOCRS6+RcVIbwBjWf5TQHGT5U/80eOGs=,1,0,,7,20151012,20170912
yfLrSkGvBfsa7pSNTrWmb2Z0QkSMH4pHkIBVaAEGdRY=,1,0,,4,20170115,20170118
4cGCv6x5Zc0F+97FfSJotePq0vnIBwebHZtgtUxotE8=,6,41,male,3,20150915,20171217
nzE2b2mZsrb+NmvA6jvuPkYkR2M2O3SBTFhxmGG1j0k=,13,28,male,3,20121221,20180814
n8TgRhOBw+DthR6N6ie/63yp3KHA20UVHlbK9nY9nIc=,1,0,,7,20150706,20170921
Q1tzbuaQIl9X5BxttBKv+POGcZx4dbj5PrNGRHHehrU=,1,0,,7,20151005,20170911
RRTNf1Z/tkqKp2JiEQh3qcoE/MgNuJDgpDE/bj2kOxE=,5,14,female,9,20101215,20170922
DcIyzZ4byCG5g5zjo+ZSZpWs9vVz9HkHJyuuv3EOTvQ=,13,0,,7,20140324,20170917
UrBfuebkQCi8qcp9nRNv5OuxALJTuETDjsCsXQ7KQmg=,4,42,female,9,20110902,20170908
7c6EYqg4IlejqtMkwp0/oXYI+/5j62FZQCqLCBA35fM=,5,22,female,7,20130807,20170925
t40qLt4eh79y7jy77XAdUA5Yso6F1CZdT4qoFoGQAM0=,5,43,male,9,20061024,20171011
IzwyWtpWIhg0MYPp34+xu8fAA14WrzQNhLb0glUArzY=,5,45,female,9,20091119,20170922
Vh/2q2Y+ESQfcS4bXIdraSzryn/e1EHmpjUbvx+Bt00=,1,0,,9,20150915,20161231
aqD6ViqW5IKOUO7cUgmzD+lxEZHtSOANx/xIKBMehHc=,13,0,,9,20150528,20170909
jWjIE86FeDr5aePdpJBOgg0KWL+rMcL1VmyHbKlmtIA=,1,39,male,7,20130515,20170908
dyl/+SrhkM4ZBoUKFYPvG31PzTuRWBsEDVKRf2JofIM=,14,20,female,3,20121027,20170925
TEOEdd7MuC3sTfwRHrW9N/dPG58OpcL14xecsLV1weg=,5,45,female,9,20060617,20171009
o9cvqNhvdc1gB8ryMwbSC1+XKESwPSH2KnIHKaPZ6IU=,13,36,male,9,20090112,20180213
9vjk8Dd24UWBSUYMG0jti8CIMIiCrsW4JVEJqJgU81s=,1,0,,7,20110915,20170918
CDDl21vBYwpUcR6U57/Hf4VpofWlPbZ0wZr9jcwHNpU=,1,0,,4,20161002,20170614
5HYp7/ezMASOMsm1UnXI3UlCEsIHE4O6bhoNCE5X2Vk=,1,23,male,3,20160906,20170714
XL+jEmqd8FAgaPdhBRc8ULmO3niyCEvEQPyweylJ+i4=,13,21,female,3,20150226,20171008
LJrR6a1KjSHEnZes7aWO8bDUwsDAGLjTGhTc/JcDvVA=,13,20,female,9,20151002,20170917
fwQR3iKTjdmw+VzCD+VIwlmbeT3S2y1OJ1lkJKBhV7U=,1,0,,7,20110913,20170928
NJm0wue2AQZJ6dQFAo5GvSZM3Nn/XU4U/+wLPSwAj90=,13,23,female,9,20121206,20170926
OVRf21JNQthtWpYjHuKrYPKiOL0HO75WBWll04zgunw=,15,23,male,3,20140622,20170901
k3oH54+Q0K3tCT9QabZ2Rz6x6FDl0FZjE6tPnpz/WXw=,5,0,female,9,20150420,20180102
UjuPJCQo/YoGVR/yJ+CocmWUk2czJE0BBKqaPpVYV64=,13,23,female,9,20130518,20171202
td/+NF20DoQmUfC9NuCDfWb76vf/UtofF8MrBhxsIHQ=,22,36,female,9,20110506,20180425
V74EkRG7xGO+014UwkVQH8D8P4vovIcxM9tSDHSNs0U=,17,0,,7,20110518,20170930
Xl9fkqZTAhbUDrLHqs5IbQdR0Z9DY5/8JcRSvj+LDJM=,8,27,male,9,20100530,20170930
uQYSpIbJLHeH21GFtuZjcdr3TlSBbn4E6aO0civEwu8=,12,25,female,3,20141227,20170923
aZthUKb9TMygOvefp6mGDJpmH9+wQwlW6AuY8f9rmUA=,15,43,male,9,20091228,20170709
t6LueKUofpy2g0Lj+XZnHp+0jMTud2/DZC2zTZEcexE=,15,23,female,9,20111012,20171010
qHXVw10gyB/l9Y5eLM3xuY3X6urxkZ13uKsMCXALe84=,5,53,male,9,20120101,20170930
X0junnW7ezz4atY2HhqyhW3Lnm2Z1ro2PSS07ERgwuA=,4,46,female,9,20081024,20170930
TEbWiElcrF/WXf8g7PoiCLSOOOIVP+WeiCgDGQZUttI=,5,22,male,9,20150405,20181013
hPC9Ld9PJ1xjxO6q8HwI5PWyTO2hD7nxV8RS/+M1aZo=,4,17,male,3,20150129,20170313
7avhteD2GOW0Q9hR0fxGrHUqmwQ4fLI7CWABFfAmYU8=,4,37,,7,20170122,20171204
LDz09ktfVGEquADVLdc5AcixO3vpFrZTmKJm6G+hLs8=,1,0,,7,20160124,20170923
GyWqPJAWNo6RMqO9aRumZI5p8oR2iTe5LqtY5B9dGIo=,1,0,,7,20140614,20170930
j6VU4YkCjUdIW4YEbaKuUVx+UqFMKt5wERHt1QPkPXg=,5,22,male,9,20090818,20171001
sSjLdKJZnbSn4YOOsP174GZzFSeTtWrcWm2oR7mq7MU=,12,19,female,4,20170111,20170116
NbT7VbqTLJ+pHEkysbFLeFc8CjF1PO+ckIHeQ2o4dWE=,18,35,,9,20160303,20171227
nXijTRzzO84Nj4jdr0vYEqujv81s+peXKfNzAgM6mJE=,1,0,,9,20110607,20170912
QjIQeV3wjXqdy22gZV2uhjYARFosmI73CFNMfdx0kV8=,4,35,male,7,20150317,20171004
sOOABBEHWMUhHFP15eAKkLnf6tYNRzi4iuFv1kgrDig=,14,21,female,7,20130923,20170824
B0UlspFQiOez3NFxVJ5UWWW+h82AcPpi/37tuZuYo5c=,16,37,female,9,20141230,20180822
rBIMDOLnzRHYQM+D9uGDXZ5XdaygK7gnXSigd6g8/yg=,13,33,male,9,20110425,20170803
R9HPyFDih7DO2i1p1NdCg6g/1QmeoKLjJtAj4laHNag=,1,0,,7,20140108,20170915
XuiORrBkedb+Urb6hORaJtWMsD91p6fKVV3s1gx4JOI=,22,23,male,9,20160918,20170922
P4A0ydShx35DuCdDjuGOyDpr4I7e7m64TqNbli9G5rc=,1,0,,4,20160412,20161105
pq+VNlA0l850G7PFP9fVpw5wwPcR9OnBN7O3/PyCPSg=,1,0,,4,20161005,20170612
Vh4Kfhb60TVsoNmoPtu6Mo109hdse0EFs4ayEavDFd0=,13,18,female,9,20150302,20171004
V98cR0zcitroXN/x+8oJii/b8XjWCZLCYlM+MRv4cz0=,1,0,,7,20160831,20170328
sgT7F0PbR9/iCyzeSzcl//+E+fK3CeZmM1deeeJ5rZ8=,4,27,male,9,20051028,20171006
+jUNF6V5clYFXAPadjwHMHrOizgTXO9osgXKKnJAkJw=,5,23,male,3,20141118,20171128
orRgKQtKqQYoiv8KaxVtyDfDmUFxEGeil2gkMlpiQHo=,13,22,female,3,20150705,20171028
RYaPwucJEGqnV8Ea0MnN3TOqHOF8cgf5dDety797jOA=,1,0,,7,20170123,20170923
6bYFOUfJbTm/hiS5aFMOyFPMjADXvkLA3UStaLFJrco=,4,28,male,9,20070925,20170930
AszxSt26XPtMk+sslDXWE+D+hZxWLyf/mzi3DKmb+0Q=,1,0,,4,20161022,20170614
69zw2q5cjT4DcLpn+7UAETUg5cFAZTRF3885oqpMQ3U=,1,0,,3,20131027,20170605
+OcS8kCvHDB6A7QvvX62ZuI1GxCCQ41vIZjB1MPjTrc=,22,16,male,9,20160102,20170610
qstcmSc+iOclrG8EdIU8moCCXRr00E1kYgrDAhhovF8=,13,18,female,9,20140318,20170529
bCOlDIdyBs3vnXXKvMJf56VGrrGRwSr6YkaPEw4G0p0=,1,0,,4,20170111,20170114
ob9arBd8ONYEjPC38qNvZOkGM919tWYmI2b4vqxb6lc=,13,19,male,9,20100929,20180707
c27U+AwphfhA2b9ozFMXhQgarlQxdg44T4ZdGiODecU=,5,46,male,3,20131127,20171004
srIqn/zEwz0PzVEYpHsCNzKYY6hzamw7xKsa9pk3LpM=,1,0,,7,20120526,20170930
ZHasI11Vc7dNQ7aCW5+guEMqe6RNlb8Jq+2lX9z8QSo=,14,35,female,9,20170106,20180910
k0roYlDdq0Kb4s/ZRIW9YHD8zsuhOvBbhKDpHZggHoE=,13,23,male,9,20111006,20170919
EK8vS9X8w3PG1SLynZuChC0k3gI/aD5lAJRlYxxLXDE=,4,0,,7,20151230,20170930
GO31w6bcCS3VJr4s/UU8RC/6ezbRf1LNRVMZkPGglww=,1,0,,7,20110525,20171007
tNvUsQwOJX5OgGsBBN9to3vI+DoUc6S1BFgNXUaYoo0=,21,0,male,3,20140118,20171016
RT3piFUMX3kUTVAmJnnCo8N4jQZGav+OOZk+396L5UI=,16,0,male,9,20050415,20170811
6yVEK5AQjgtLn59FNXN3oD2Rb6G6M9nrMVc1kBmgUOY=,1,0,,7,20150902,20170906
jqS4N7VSNz5tbFb7ZahLs/mQ+uEl5VkqRa8rXgghCfI=,8,19,male,3,20150608,20170809
B1Z5Fn3eBVaID2cmHJxPjp7qw2VOhqYYtraYSxY4R44=,5,47,female,3,20111211,20171004
HT3LvxJhv7/Bg1Y4aTWP9d+qPHTOn+KXGHxWc65VzbE=,22,21,male,3,20140601,20170914
tOrqnoGvS4O0r8t1zojrv0eWPXEvoaqH/r0oDwNwd0c=,1,0,,7,20131204,20170930
6uWcODEE4mCFQ9/UiXX3RYUD8F5kE+rVCVa01C5i8KY=,6,24,male,9,20060315,20180504
+yffGS5MKY4z7E+xZOdBnEVDOttikuaskbzFTKXZ3vM=,1,0,,7,20131122,20170911
xjeh/cqFyrxsWlaZ5ZU0qOhVnjrkFptKlgYzw/wMDVc=,13,19,male,4,20160926,20170809
W1K8rAPMoWMSaRYs/z/+uRpJ/EQyTYkqQjqNKNIX18A=,4,31,female,9,20110427,20180218
yLAU4Kj8AamjYLWv2iEsDie096zTi1ZhGKGBp3dHS9g=,6,0,,3,20130130,20180416
Kzo5zMm5c7QWORuetK4pTsQBeSg4w7atIMNEFB4L1UU=,6,21,male,7,20110615,20170915
tJ6SCHyESSgqVTz+HcZj4vMXxy65hLTXlAUf009G2qU=,15,29,male,9,20050405,20171003
QLDiys4t1dw66mCD54fRe5RxpqopVLqiCq5T9LVAGS4=,21,34,,7,20120610,20170828
Z8GZcCdlGcFi/m2hc/1wioT5nfWMaSzmLqMzDp3BQzc=,1,0,,9,20151211,20180201
PZ3VALEw6ccNWhlvHMxDkz0n+JqaqlbRBc2HZ7IGRqU=,22,29,male,7,20110810,20170421
qO7bDEiyTsTwF2+eXSQA9sgGylgdmYQ0xZ9+aQvIylc=,4,0,female,9,20150728,20180225
nlbEKMJMpSzepGvNt4a2h0aoMJ8h0eoFcDwMaTy2Ch0=,1,0,,7,20150823,20170922
eEXCWfiqSWLeUvnsxJp1RTyEpm/nTDhwO6jRAdjCjIk=,12,37,female,7,20110211,20170930
QFNO1B2rNR4tOrd8HHkWYS5UvHuXCzCSJVpzI4zmADo=,5,23,female,9,20100108,20180712
WI6ii34ufr52oLNj6LI5U2v15B+UNztuhmyMChbTIOE=,1,0,,7,20160820,20171001
dLWjIVdIKFNgVsXPxbj79s0ihnXZOVkovy+8f6+8yQk=,5,25,male,9,20141126,20171026
SxTx/aSEteASJdtFYsHXDnxL4hLDTohOynChmg2pQAk=,5,36,female,7,20101005,20170930
Z+gD4WJ3Xkkrn6w3+SRUqtuxs/T1ow4bIUIMORmfVp8=,14,19,female,9,20110127,20170611
SSw3lcZzUPh+C6wNH5Zu4DUo3uGELG1sNF9RDqSdYBs=,15,17,male,9,20160225,20170930
zSiWlu1vFnR1kcG+5WAlfIxRfbVm+iLjYcdv6I3K6is=,1,0,,7,20111223,20171004
pzs6AnaFO4XJHdPBPCMNFJvy1flQQZc4nhqSnuqz8Ck=,13,22,female,9,20131220,20180601
xQp8uu2ljPWqokw6Eg+4TCB/GUC/EZwFMcapcleGiDw=,13,22,male,9,20140923,20170909
aTyD3YW5oqEB9cAGt14VkIFDXR3r6bgCNgHgH59+BxM=,17,29,female,9,20050909,20170930
FSAVVuTXZ97B/VYy4+EEyMYWolI6TYUGT7i7CZCgd5c=,13,32,male,9,20090523,20171030
lIb7MbuiLvgqtN9/D9PpUJ/PAo3Vs+QvjwDlrIvaz4Y=,1,0,,7,20140709,20170920
1soflu+tnRY4dUySUn0Q5cihdQ9lVJTHJYsVrHl8Uxg=,10,28,female,3,20120105,20171023
2vp2ogbM4j3s7THJGIVGTOd9+dDnn+fiJ/XNsE456Yo=,1,0,,7,20160928,20170930
NtDEtBHSZvzPxLrBtnjYpw9JmYq07LoacrXELy3bYIg=,1,0,,7,20130823,20170221
2H1oCE7ilMopj84fZYxcIapa5oucE7xyEEGRbaGaddA=,1,0,,7,20140719,20171005
zjPg7qBf1CizYVMBDLW1CO0DXqI9v3kPBqGvUhSM79Q=,1,0,,4,20161122,20161129
ZKb5h/fMKzlkyT5m00WJL2ORTxKPC17Rr2vYLShhmxs=,13,0,,4,20160920,20171016
g1gw/W1RHQXTm1Gjx3PBzAxCTxvOb4VYX7LH1C/3lec=,1,0,male,7,20131220,20170919
z5PZEIa+dEgK69c4DBNzR40BqcnHAB7nZSmgCJTJ7wI=,4,20,female,7,20141231,20170930
0VZ7EG//hDGKDaloF7bzxbYYK0ujPbtCV7KyhVoQoJM=,15,29,male,9,20110911,20170930
Ojh6GidcftoqDPFq3erK/vLdfep6ANZD37sp/I8s808=,9,29,male,7,20120111,20170913
UPrJ+3lgvtr6Kysw33BGX+VCUJZkb8XnYCNHIwo2fDQ=,13,23,female,3,20130208,20170922
+sDGuSVPDGnDmFlMwZ/TJZMZWlwfBDOZnZur7/Q6hvE=,1,0,,7,20110703,20170926
tNvUsQwOJX5OgGsBBN9to3vI+DoUc6S1BFgNXUaYoo0=,21,0,male,3,20140118,20171016
7TCcYnFOa5LK4aDZ1A5Uespk2UxL57yYZHL+IVhAtvU=,13,38,female,3,20131126,20170930
vZrNxgZqeur0S7boqcIUCSO2vcoA54HO9zN+lYAX4eU=,1,0,,7,20150309,20171003
vVDuKoCQvhveqa0S66KOn68QnsHvk82Id7TYC2cNVHw=,5,49,female,9,20090329,20180805
Cd1C8kwM2hudKfzWS90g3mTep3Tz4uTpzJgA8mxWxuw=,1,0,,7,20160120,20170920
pd1nIrx33cRA2j8cifDuzqlcy+QL8UiuX0sY5XA83F8=,1,0,,7,20130323,20170922
wobMEyGx2iCkFu27/HPRJIky3S8tO/rS8Rr+tsvEe0k=,4,23,female,3,20120520,20171005
w+m14dBcohgz7ioOYpFB5PFSG3IA2krkym9vR3GOgIk=,21,23,female,9,20131030,20170727
aD/gRXZ0HwRJu99D/cQeO73LAr8k3ukqQPDvp6dCpKM=,14,40,male,9,20070130,20170930
oy+CLBtFJICCw876SWvS6zxzVQ9wnRRTkKa99Qs0HZE=,1,0,,9,20150610,20170708
tXKh1cacbX8K/FhBm6Hama/+RkndJ73go4/kCOY34lU=,22,26,female,9,20060724,20170813
WsCrrHvb1GCKiAzMaqqq/8BeyWe23oK5gw9p/s5NP2k=,1,0,,7,20151222,20170910
LHaLfWpYyOMUXyUEe0RBaERepkABRsUxKmdJxXlLgVo=,4,0,male,9,20150531,20170908
yqyulthZUB00rpdRvuALiZLulQGBdrjhwiwHeGcCbAk=,4,20,female,9,20080714,20180126
7oul1ZOiU4Iv+PtAjMl+U99XH/73zpbgA7+Yu04/38Y=,5,0,,4,20151213,20170708
HVcWdf8CEo9s6qwt5V7TpoPYJfRlQSTA6b7kxEAImpc=,22,28,female,9,20040928,20170930
gaYdxoXSGQvFL9Uqb6QB7uPxyS/ITYM/TO7nbZd+8nI=,5,26,female,9,20120605,20170918
XsbPV9/7NY5O3eMBukIg8ucm4pcJ7NJ4V6RGUHfyYto=,22,26,male,9,20110620,20171031
CGmYeePW7F6UAQSEXlkqOENZxBcw+pKyMH37tSfmXpM=,1,0,,7,20151029,20170912
0FWx+IfCypL5vJRBeE/NGX3gikZ64UgeHkQRluBPyxY=,1,0,,7,20160124,20170923
DF4CqHXqzRZF9XbxfVgkTizlpWaEX7qrqu6IVquyXJA=,13,37,female,3,20140907,20171126
k2t5WOYVAjGalDtiIAnlT6jJdw8cgwWE7xrSvYW5GBI=,15,23,male,9,20110114,20170726
3sahYQwcAcxDJntTZNvGeGChvs7QzokxPcEmftaCNjA=,15,28,female,9,20071229,20180930
xjA4Fs3CO4k3jQSXLFhn21zxTcYVRRRTzof3ZPn8KFg=,7,0,,9,20141211,20171004
OYm3J1cSsv/6YdhmLigu03mTJ8RpRZTIN9V3nxNldD0=,22,34,male,3,20111223,20171113
qntte6ePbFkrCIzDitmgMWWrW9nNei5rMW3qB9RUBNA=,15,25,female,7,20121110,20170916
kGDKdroTCz9IGdaTfXJLezos5WRdX6mJPa9OqYr4cc8=,1,0,,7,20131125,20170924
PIeY0awk0aILQpyzCe4HvZDAbdDSX+1pEKrPZIyw8uw=,13,19,female,3,20121216,20170921
Zj35aekSBOxhP6vxqmMRb4avnfnC/Bbo9JF2LiJyuNU=,1,0,,7,20110209,20170919
liQlBFoxYy5vIvPO9UGdE0XSN3tEhjAMmFay65FtvGs=,5,23,female,9,20110924,20171122
uzVSceB88+sOBMU1ZfMv22m7oXYis2xYCbELgruoWHA=,6,17,female,9,20160417,20171009
UimlG6/9fABujB3OjdMmryMLP+vlB4ki6dZtylz/xyk=,6,32,female,9,20110321,20181019
jjhzjATu6griGlLj+Q3kzHsruViVlCQfB8DrkA/6C/Q=,22,24,male,9,20111126,20171004
9+wBtS5jxYNS6ZTS8QmPWzvvwQ6HBo48S2Xuvd/oZnU=,13,0,,7,20101215,20180208
9ZDhvmeOA7Qbyf53oUzZvnVwo0419w9Ydf+WI9++HAQ=,8,26,male,3,20150228,20170908
kZO/UgTBvzTU4aU6BJ6XlMY0wj6X3wAcoj4D+XZa5uU=,22,24,female,3,20160118,20170920
zSGJfMwFrg5+jpCSghM2c7GyiHbN6JySD6ZE1kJcdNk=,12,28,female,9,20151015,20170914
DG6Y+dOi6HQErbmSif6/3RcmJ8sK2J6/vgNmFxgOI0A=,22,21,male,9,20150226,20170828
bHDGBXbDIPS8HfDF1omzV3eyFikM6JTHCR9WLySAI7Q=,1,0,,7,20131207,20171006
Xa3bbIsP+DO7sQdTiljlnXoiRJl6JXU5xDe9y3HG6Lc=,5,31,male,9,20150705,20180111
qi25My5yKUIPp60+x+msOoFO3tv8t1woJ1dPXzshdao=,1,0,,7,20160622,20170922
ybTJT1O65iiRhd2DelhgxH4XDyYnpJCN//rXCZiCkko=,4,28,female,9,20091230,20170927
OKxeh6RtoPbnhhJndZ3R/pOZyKny+SUeExS6atQKjkg=,1,0,,7,20151004,20171004
vOlXk/RBDYmuw1Qe6t9HKJHKIm8dfV0twhtt9QVF2S0=,15,24,female,3,20130507,20170915
J6qzhyWvGtjFWxUgcOhR0JGwcA53dov6zWJd2O2XKaM=,1,0,,7,20140810,20170930
PWPPWPD0vi6L3vM1tjE/bddgPH5PhAajYjGljlZrHw8=,5,27,male,3,20150825,20171005
Ms62Qeexdmzqh9atjaQH9fOPAmu+H0ifF4WXVqUEChI=,1,0,,7,20140801,20171001
Efbi8751M4CgFkZnROKx1WYCOlTyG5HOnXLsBF6gmfI=,1,0,,7,20130624,20171007
b5VuDWFXiJaGbqLT7l9tmWRMhAXycKkcPajfe1v4zlk=,5,37,male,7,20161115,20170914
7DpZwjNoXaRA31WX1VwSDZwax5QUmMDYBIj4BT1ou1o=,13,39,female,9,20110203,20170817
D7h/xx2i04n3YAB8Ragzk3uqQ25ZC81WowNXTYiEzkU=,1,0,,7,20131011,20171017
Sbg07NaNXXThkgqAxHkFeEU7EaSx/RXYds7Zk70Gups=,22,73,male,9,20060202,20170930
mWQndbobqkDSTsLX1YnlUoZ7cNX3tjsdr2j1+GKRN4s=,1,0,,7,20130623,20170915
zeskyMB/H+f9yekTd8I47NuM5UB0JbXPwcsv17In8Zo=,8,29,male,9,20120815,20170930
2nTywzvShOkcOgcZDcAFVFiyyInHDlXhGkJm3FV4ZaY=,1,0,,4,20170107,20170110
DrKT7fCzX9zxaqeKNDt9cOJ+BJXg1B5+8HMVB8kWeqU=,1,0,,7,20150719,20170919
KZDNFjhHdz/7yeSRo9iCPLUbs1yieTZ2aWkmO17GNg0=,13,16,female,9,20110402,20170718
OnnpW30NXJ3gS8kot6URjbdVJadwHcrBNpgzj4LMzsU=,4,23,male,3,20120716,20180202
